show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s1112,Movie,Saaho (Tamil),Sujeeth,"Prabhas, Shraddha Kapoor, Murli Sharma, Arun Vijay, Neil Nitin Mukesh",,,2019,13+,170 min,"Action, International","After many innocents become scapegoats in a mind boggling robbery, an undercover super cop is summoned to the city. While the investigation progresses, dark secrets about one of the biggest mafias of the world surfaces but with a bundle of mysteries attached."
s1113,Movie,Saaho (Malayalam),Sujeeth,"Prabhas, Shraddha Kapoor, Murli Sharma, Arun Vijay, Neil Nitin Mukesh",,,2019,13+,170 min,"Action, International","After many innocents become scapegoats in a mind boggling robbery, an undercover super cop is summoned to the city. While the investigation progresses, dark secrets about one of the biggest mafias of the world surfaces but with a bundle of mysteries attached."
s1114,Movie,Saaho (Kannada),Sujeeth,"Prabhas, Shraddha Kapoor, Murli Sharma, Arun Vijay, Neil Nitin Mukesh",,,2019,13+,169 min,"Action, International","After many innocents become scapegoats in a mind boggling robbery, an undercover super cop is summoned to the city. While the investigation progresses, dark secrets about one of the biggest mafias of the world surfaces but with a bundle of mysteries attached."
s1115,Movie,Ryan Shaw,,,,,2004,NR,26 min,Music Videos and Concerts,"Ryan Shaw works his way through a soulful, sunset performance on the spectacular shores of the Long Island Sound."
s1116,Movie,Ryan Bingham Live,Milton Lage,Ryan Bingham,,,2016,PG-13,110 min,Music Videos and Concerts,"GRAMMY and Oscar award-winning Americana singer-songwriter Ryan Bingham brings his dynamic live show direct to fans. Filmed at the Whitewater Amphitheater on August 6, 2016."
s1117,Movie,RX100,Ajay Bhupathi,"Kartikeya Gummakonda, Payal Rajput",,,2018,18+,148 min,"Action, Adventure, International","Shiva (Kartikeya) is a village youth who falls for a city bred girl Indu (Payal). As a passionate romance brews, Shiva falls madly in love with her, but things don't turn out as expected. Indu got married to someone else and departs to USA ,but Shiva waits 3 years for her in mad hope of uniting with her. She returns to their village one day, but does Shiva get her back?"
s1118,TV Show,Ruyi's Royal Love in The Palace,,"Zhou Xun, Huo Jianhua",,,2018,13+,1 Season,Drama,"The show tells a story of the most distinguished empress of the Qing Dynasty of China:With the family's disgrace, Ruyi learns the politics of the harem and finally becomes the Empress. But after surviving a series of conspiracies, her relationship with her husband, the Emperor has become irreparable. Finally, Ruyi got depressed by the cruel reality of life in the Palace...To be continued"
s1119,Movie,Rustum,Ravi Varma,"Shivarajkumar, Vivek Oberoi, Shraddha Srinath, Rachita Ram, Harish Uttaman, Mayuri, J.Mahendran, Shatru",India,,2019,NR,127 min,"Action, International","The story revolves around a super cop who is sincere, brave and deadly. He is on a mission to end nexus of the organ trading mafia across the country and to take revenge for the brutal murder of his close friend."
s1120,TV Show,Russell Peters: Deported,,Russell Peters,,,2020,16+,1 Season,"Arts, Entertainment, and Culture, Comedy","Russell Peters takes his culturally comedic roadshow to the land of his ancestors, Mumbai, India for an evening that’s as informative as it is entertaining. Reflecting on his own immigrant lineage Peters proves why he’s more than one in 1.3 billion."
s1121,Movie,Rupture,Steven Stainberg,"Noomi Rapace, Michael Chiklis, Kerry Bishe, Peter Stormare, Lesley Manville, Jean Yoon, Percy Hynes White, Mayko Nguyen",,,2017,18+,101 min,"Horror, Science Fiction, Suspense",A single mom tries to break free from a mysterious organization that has abducted her.
s1122,Movie,Running for Grace,David L. Cunningham,"Matt Dillon, Jim Caviezel, Ryan Potter, Olivia Ritchie, Juliet Mills, Nick Boraine, Stelio Savante, Sara Naby Kim, Peyton Dilweg",,,2018,,111 min,"Adventure, Drama, Faith and Spirituality","An orphan boy of mixed race finds family with the newly arrived white village doctor in Hawaii. The boy can run like the wind, and begins bringing Doc's medicine to coffee pickers throughout the mountainous region. On an errand, the medicine runner meets the daughter of the plantation owner and a forbidden, young love blossoms like the white ""Kona Snow"" of the surrounding coffee trees."
s1123,Movie,Runnin' From My Roots,Nancy Criss,"Deana Carter, Janine Turner, Patrick Muldoon, Leigh-Allyn Baker, Aaron O'Connell",,,2018,,92 min,"Arts, Entertainment, and Culture, Drama, Kids","Following a devastating breakup with her fiancé, Grammy Award-winning Nashville Country star Faith Winters escapes to her rural Smithville hometown, where she rediscovers feelings for her high school sweetheart turned local Pastor, and must balance these unexpected emotions with the career she left behind in Nashville, and the disruption her return brings to her small town."
s1124,TV Show,Runaway Squad,,,,,2010,TV-14,1 Season,TV Shows,"Former NYPD detective Joe Mazzilli leads a team of private investigators – real-life superheroes, some call them – who track runaways with the hope of reuniting them with their families."
s1125,Movie,Rumble: The Indians Who Rocked the World,"Catherine Bainbridge, Alfonso Maiorana (Co-Director)","Link Wray, George Clinton, Buffy Sainte-Marie, Martin Scorsese, Slash, Quincy Jones",,,2017,13+,102 min,"Documentary, Music Videos and Concerts","This revelatory documentary brings to light the profound and overlooked influence of Indigenous people on popular music in North America. The films focuses on music icons like Link Wray, Jimi Hendrix, Buffy Sainte-Marie, Taboo (The Black Eyed Peas), Charley Patton, Mildred Bailey, Jesse Ed Davis, Robbie Robertson, and Randy Castillo."
s1126,Movie,Rudy Ruettiger: The Walk On,Nick Nanton,"Daniel 'Rudy' Ruettiger, Dick Vitale, Danny Wuerffel, Pat Sarb, Terry Gannon, Larry Moriarty, Dennis McGowan, Richie Contartesi, Tim Ruettiger, Bernie Ruettiger, Mick Ruettiger, John Ruettiger, Francis Ruettiger, Bill Martinov, Mike Bonifer, Luther Snavely, Paul Bergen, Michael Danch, Ross Browner, Jeff Ross, Alan Mintz, Thomas Lowrey",,,2018,7+,78 min,"Documentary, Sports","Most people know the story of Rudy, the small kid from Illinois who was determined to play football for Notre Dame despite having neither a strong academic nor athletic background. But not many know the full story. Hear in his own words how Rudy Ruettiger succeeded in getting into, and playing for Notre Dame, despite dozens of rejections. And hear how Rudy got his story out to the world."
s1127,TV Show,Rubbadubbers,,"John Gordon Sinclair, Sean Hughes, Maria Darling",,,2005,TV-Y,4 Seasons,Kids,"Arr! Arr! Arr! The Rubbadubbers are having a splashing good time making wishes, hunting monsters, playing sports, meeting ghosts, and painting the sky."
s1128,Movie,Rotters,Gordon Anderson,"Frank Skinner, Sam Simmons, Phil Burgers, John Kearns, Daniel Simonsen, Lolly Adefope, Pat Cahill",,,2015,13+,22 min,Comedy,"'Oceans 11' meets 'Dumb and Dumber' in this action-packed slapstick riot of a show starring comedian Frank Skinner. Rotters follows a blundering gang of buffoons who attempt to rob an auction house owned by an antiques dealer (Skinner). Staring Phil Burgers, John Kearns, Sam Simmons, Lolly Adefope and Daniel Simonsen."
s1129,TV Show,Ross Kemp: Middle East,,Ross Kemp,,,2010,16+,1 Season,TV Shows,"In these two hard-hitting, emotional and revealing programmes, Ross Kemp offers a fascinating insight into life on both sides of the divided Middle East."
s1130,TV Show,Rose and Maloney,,"Sarah Lancashire, Phil Davis, Tara Fitzgerald, Daisy Head",,,2005,13+,3 Seasons,"Drama, Suspense","Rose Linden and Maloney investigate old criminal cases, seeking to rectify miscarriages of justice. Starring British television icons Sarah Lancashire and Phil Davis."
s1131,Movie,Root of the Problem,Scott Sikma,"Sergio Di Zio, Claire Rankin, Jayson Therrien, Leslie Benn, Ty Loupelle",,,2020,7+,95 min,"Comedy, Drama, Special Interest","When a suburban family inherits a real-life money tree, the dad thinks he has a one-way ticket to easy street. But he loses sight of the things that matter most in life and becomes more distant and secretive with his wife and children. Now, the family will be tested and must search within their hearts to find the answers and discover that it is better to give than receive."
s1132,TV Show,Room at the Top,,"Matthew McNulty, Maxine Peake, Jenna Louise Coleman, Kevin McNally",,,2012,18+,1 Season,TV Shows,"Set in post-war Britain and based on John Brain's classic novel, this drama follows a young man's struggle to rise above the world of his childhood and in the end, Joe must choose between the true love he feels for one woman and the success and stability offered by a union with another."
s1133,Movie,Room 6,Michael Hurst,"Christine Taylor, Shane Brolly, Chloe Moretz, Jerry O'Connell",,,2006,R,94 min,"Horror, Suspense","Amy's boyfriend is injured in a car crash and taken to a hospital that no longer exists. There, Amy and a concerned stranger enter a nightmare where demons walk among us, hallucinations run rampant, and sultry nurses engage in lesbian blood rites."
s1134,TV Show,"Ronja, the Robber's Daughter",,"Gillian Anderson, Theresa Gallagher",,,2017,7+,1 Season,"Anime, Kids","Presented by Studio Ghibli. The daughter of a professional robber, Ronja realizes the complicated nature of her father's profession when she befriends Birk, the child of a rival tribe. She struggles to balance this friendship with her family relationship but comes to understand, differences can be overcome with the help of love and understanding."
s1135,Movie,Romola,Henry King,"Lillian Gish, Dorothy Gish",,,1924,NR,118 min,Drama,"In Renaissance Florence, Tito, a no-good young man pretending to be a scholar, wins the admiration of a blind man who has long looked for someone to finish his scholarly work."
s1136,TV Show,Rome - Empire Without Limit,,Mary Beard,,,2016,16+,1 Season,"Documentary, Special Interest","Traveling from Spain to Israel, Algeria to Britain, Germany to Turkey, historian Mary Beard answers the big questions that have fascinated people for centuries. How did a small city, Rome, acquire an empire? And why did it fall? Mary examines its creation, successes, failures and the legacy, not just in its technology and buildings, its roads and laws, but also in the worlds that came after it."
s1137,Movie,Romance On The Range,Joseph Kane,"Roy Rogers, George ""Gabby"" Hayes, Linda Hayes, Edward Pawley, Sally Payne, Harry Woods, Sons of the Pioneers",,,1942,13+,53 min,"Suspense, Western","Roy Rogers, the owner of a western ranch, suspects his highly secretive foreman Banning (Pawley) of the looting his fur traps. He goes undercover as a ranchhand on his own ranch. He begins a romance with trading post proprietress Joan Stuart (Hayes), who has no idea of Roy's real identity. Through his investigation, he discovers that Banning is the head of a gang who has been stealing fur from all the local ranchers and fencing it at the Trading Post. Joan convinces Roy she had nothing to do with the gang. Roy and Joan then work together to capture Banning and his gang of outlaws."
